loan_id,loan_purpose,is_first_loan,total_credit_card_limit,avg_percentage_credit_card_limit_used_last_year,saving_amount,checking_amount,is_employed,yearly_salary,age,dependent_number,label
A_438,personal,1,6300,0.87,1815,3530,1,23900,58,1,1
A_439,property,1,6100,0.86,4503,1579,1,29700,18,8,0
A_440,emergency,1,3500,0.74,2020,4384,1,27800,51,3,0
A_441,emergency,0,5000,0.98,2376,437,1,43200,30,2,0
A_442,property,1,4500,0.85,3401,8426,1,38800,44,8,0
A_443,operations,0,2100,0.69,3003,4318,1,29900,57,1,0
A_444,emergency,1,3200,0.66,74,7543,1,23000,39,4,0
A_445,personal,1,3400,0.38,2237,9029,1,27900,29,7,0
A_446,property,0,7400,0.39,191,2721,1,29300,62,4,0
A_447,property,0,5400,0.95,2376,7241,1,25400,54,3,0
A_448,operations,1,9300,0.93,2457,7407,1,15700,43,3,0
A_449,emergency,1,6000,0.75,4042,5904,1,46400,46,3,0
A_450,operations,1,4900,0.89,913,736,1,24900,48,3,1
A_451,others,1,2300,0.93,1011,1264,0,0,33,8,1
A_452,personal,1,3000,0.86,4860,953,1,40100,29,1,0
A_453,others,0,3900,0.27,2390,4110,1,54500,26,5,0
A_454,property,0,5700,0.44,4327,3953,1,24100,28,4,0
A_455,emergency,1,3300,0.66,854,3452,1,25400,45,1,0
A_456,operations,1,2300,0.81,1423,4176,1,13300,44,2,1
A_457,personal,0,6200,0.69,3199,8363,1,35400,49,2,0
A_458,personal,1,2300,0.71,1654,2246,1,28800,44,6,1
A_459,property,0,4500,0.92,4637,5299,1,30300,26,5,0
A_460,operations,1,7100,0.83,935,3537,1,43900,32,1,0
A_461,others,1,5600,0.72,1236,470,1,16400,53,8,1
A_462,property,1,6500,0.96,4683,4259,1,7800,34,3,0
A_463,emergency,1,6300,0.69,3446,1665,1,49100,48,2,0
A_464,property,1,7000,0.08,3651,3322,1,28700,23,1,0
A_465,property,1,700,0.73,734,944,1,34200,62,8,1
A_466,operations,1,2800,0.55,3301,1896,1,47100,33,3,0
A_467,emergency,0,2800,0.89,1099,3864,1,17000,31,4,1
A_468,personal,0,4300,0.83,1470,810,1,34200,20,6,1
A_469,others,0,4700,0.68,1407,6271,1,28600,22,3,0
A_470,personal,1,8500,0.71,1494,6548,1,27700,19,6,0
A_471,property,1,600,0.66,1757,1991,1,40400,38,3,1
A_472,emergency,1,9900,0.64,4877,3024,1,30800,54,4,0
A_473,property,1,1700,0.78,1268,1341,1,44500,51,8,1
A_474,property,0,5700,0.49,591,964,1,47100,61,1,0
A_475,personal,1,3400,0.86,649,3473,1,25300,27,3,1
A_476,property,0,3100,0.81,1195,1073,0,0,43,2,1
A_477,operations,1,4100,0.32,1049,2626,1,22700,24,3,1
A_478,operations,1,2100,0.3,1788,872,1,14800,52,8,0
A_479,property,0,2800,0.71,767,2323,1,30900,49,8,1
A_480,others,0,3800,1.01,229,1239,0,0,56,2,1
A_481,operations,0,5100,0.42,2261,8641,1,15000,36,1,0
A_482,personal,1,1000,0.89,306,2448,1,34000,61,4,1
A_483,others,1,3600,0.66,1292,2272,1,32500,53,3,1
A_484,others,1,6500,0.69,828,2918,1,26800,68,5,0
A_485,emergency,1,3300,0.56,4328,3026,1,7600,64,7,0
A_486,others,0,4000,0.81,1271,1117,1,27600,28,7,1
A_487,emergency,1,2700,0.55,3856,3343,1,50400,34,2,0
A_488,operations,0,9300,0.63,871,2442,1,22700,62,1,0
A_489,property,0,4900,0.88,2486,5227,1,29800,30,7,0
A_490,property,0,7500,0.44,877,2837,1,50000,41,0,0
A_491,operations,0,4300,0.46,2691,1926,1,24100,34,3,0
A_492,others,1,9100,0.85,3942,3450,1,53100,40,2,0
A_493,property,0,4300,0.51,2392,6442,1,49300,70,2,0
A_494,property,0,2300,0.13,1842,9578,1,34800,40,5,0
A_495,personal,0,4500,1,1281,2750,1,16900,35,8,1
A_496,others,0,5000,0.65,1109,1817,0,0,46,1,1
A_497,emergency,0,4400,0.73,1960,8796,1,23000,46,2,0
A_498,personal,0,4900,0.64,1596,6375,1,35800,52,2,0
A_499,operations,0,3600,0.93,4612,3283,1,9000,38,1,0
A_500,emergency,0,4400,0.84,1399,7993,1,28200,27,1,0
A_501,emergency,1,2700,0.65,2377,1227,1,32100,42,2,0
A_502,others,1,2500,0.62,1161,9304,1,18000,31,5,0
A_503,operations,0,7400,0.4,2535,1398,1,41900,22,2,0
A_504,others,0,5100,0.85,1280,5844,1,25900,56,3,0
A_505,others,0,2900,0.75,2299,6507,1,59300,34,2,0
A_506,operations,1,5600,0.75,1067,1863,1,15800,31,1,1
A_507,operations,1,8000,1.01,2558,558,0,0,46,2,0
A_508,operations,0,3500,0.47,3561,3926,1,33200,32,3,0
A_509,operations,1,1900,0.73,2019,3971,1,12600,62,8,0
A_510,emergency,0,3300,0.75,828,2989,1,31100,49,4,1
A_511,personal,0,4900,0.9,2050,7220,1,40700,36,5,0
A_512,operations,1,3800,0.51,2858,5604,1,57200,47,0,0
A_513,operations,1,5600,0.69,1884,8379,1,41600,32,7,0
A_514,personal,1,7500,0.75,616,468,1,23300,52,6,1
A_515,emergency,0,5700,0.96,1179,4971,1,40200,18,2,0
A_516,operations,0,4400,0.58,1193,3894,0,0,71,8,1
A_517,emergency,1,1800,0.97,1532,1447,1,12900,62,1,1
A_518,emergency,1,2400,0.81,1638,2977,1,18600,42,4,1
A_519,others,1,8000,0.62,4321,7788,1,9600,43,2,0
A_520,others,1,3300,0.78,1340,2599,1,36500,34,8,1
A_521,operations,0,5400,0.85,2802,3168,1,22800,51,4,0
A_522,others,0,2200,0.44,1085,4178,1,36100,22,8,1
A_523,emergency,0,6400,0.9,3083,3067,1,1800,65,1,0
A_524,property,1,4300,0.64,2627,3225,1,68200,36,6,0
A_525,property,0,1200,0.67,924,3610,0,0,51,1,1
A_526,property,1,5900,0.78,2305,4481,1,26300,48,2,0
A_527,emergency,1,2800,0.73,1290,1567,1,28200,46,1,1
A_528,others,1,4100,0.8,1290,1892,1,20400,54,2,1
A_529,personal,1,3000,0.72,2586,1983,1,43900,40,5,0
A_530,operations,0,2100,0.37,326,8726,1,46700,53,7,0
A_531,emergency,0,2200,0.89,4816,2516,1,32400,54,5,0
A_532,personal,1,3600,0.53,6688,2510,1,51500,51,2,0
A_533,others,0,1200,0.76,890,1999,0,0,28,7,1
A_534,operations,1,5400,0.98,2626,6428,1,24400,29,8,0
A_535,operations,1,5100,0.65,186,2730,1,13800,47,2,0
A_536,operations,0,3200,0.57,2394,3150,1,47600,56,2,0
A_537,property,1,6900,0.81,1251,6985,1,18900,72,8,0
A_538,operations,1,2900,0.88,1050,2978,1,25200,62,2,1
A_539,emergency,1,5500,0.36,3154,8364,1,58600,18,3,0
A_540,operations,0,3500,0.7,1185,4509,1,40700,46,5,1
A_541,property,0,4600,0.73,1502,37,1,30600,48,3,1
A_542,others,1,4100,0.46,4096,4300,1,46800,45,1,0
A_543,others,0,4700,0.77,517,2043,1,33600,23,8,1
A_544,others,1,5000,0.41,2728,6682,1,15400,42,6,0
A_545,personal,1,2400,0.7,2347,3610,1,53000,59,4,0
A_546,others,0,4900,0.51,808,4188,1,38600,39,1,0
A_547,emergency,0,4500,0.56,2886,7438,1,32800,38,8,0
A_548,personal,0,7800,0.71,527,7337,1,41000,20,1,0
A_549,personal,0,2500,0.95,234,3697,1,25500,56,1,1
A_550,operations,0,4000,0.78,5054,2902,1,30200,40,2,0
A_551,property,0,10500,0.6,461,4658,1,47000,23,5,0
A_552,personal,1,2100,0.9,1187,5730,1,3500,35,1,0
A_553,personal,0,3800,0.6,378,3510,0,0,48,2,1
A_554,operations,0,8700,0.91,3926,5661,1,18500,23,2,0
A_555,personal,0,3100,0.48,2006,6338,1,58500,55,3,0
A_556,others,0,2800,0.84,3290,5187,1,31100,20,4,0
A_557,emergency,1,8600,0.59,5722,3435,1,35200,41,1,0
A_558,emergency,0,4300,0.78,3698,6210,1,28300,38,8,0
A_559,operations,0,5600,0.59,1082,1678,0,0,36,5,1
A_560,emergency,1,4400,0.42,1859,9456,1,48000,43,1,0
A_561,property,0,5000,0.72,2079,2067,1,39100,25,8,0
A_562,emergency,1,4100,0.67,3823,3469,1,31600,34,4,0
A_563,property,0,4400,0.55,1492,1233,1,19200,69,5,0
A_564,personal,1,6100,0.55,2629,2094,1,55600,69,3,0
A_565,emergency,0,3200,0.87,1464,120,1,11400,56,1,1
A_566,emergency,0,3300,0.61,1193,1724,1,12100,47,2,1
A_567,property,0,6700,0.68,3520,4052,1,35000,34,2,0
A_568,personal,0,4300,0.79,793,1901,1,26700,47,6,1
A_570,operations,0,3400,0.48,885,2918,1,25700,28,3,1
A_571,emergency,0,2700,0.88,1192,2548,1,28100,65,3,1
A_572,others,1,2300,0.42,1473,3147,1,39900,48,1,0
A_573,property,1,5700,0.62,2251,5667,1,32500,46,4,0
A_574,operations,1,5700,0.77,5134,4298,1,35700,36,8,0
A_575,operations,0,1300,0.63,842,2661,0,0,35,3,0
A_576,others,0,3200,0.83,858,521,1,28000,48,0,1
A_577,operations,1,4700,0.69,3778,7015,1,14900,31,5,0
A_579,personal,0,3900,0.46,1162,4295,1,51600,63,8,0
A_580,operations,1,5700,0.42,1427,1148,1,4500,56,1,1
A_581,personal,1,5000,0.26,4065,3962,1,34000,25,5,0
A_582,emergency,1,4400,0.91,3106,5589,1,13200,59,3,0
A_583,operations,0,5600,0.52,11,1657,1,34400,52,1,0
A_584,operations,1,4800,0.69,1796,2444,1,28800,23,1,0
A_585,personal,1,3100,0.83,1559,2565,1,16300,38,2,1
A_586,property,1,2800,0.73,1090,4247,1,54000,25,7,0
A_587,property,1,4100,0.73,2609,2091,1,47200,38,3,0
A_588,operations,1,1300,0.92,1593,3173,1,18800,50,1,1
A_589,operations,1,1400,0.72,4578,5756,1,40100,46,3,0
A_590,operations,0,2600,0.97,3014,2865,1,43600,39,6,0
A_591,personal,1,4000,0.38,4883,2260,1,24000,36,1,0
A_592,operations,0,4800,0.78,3484,4647,0,0,38,2,0
A_593,emergency,0,5300,0.53,1786,1845,1,35700,45,8,1
A_594,operations,1,2400,1,478,40,1,22800,45,8,1
A_595,personal,1,4000,0.4,2818,2275,1,40800,32,0,0
A_596,others,1,4200,0.87,3436,3909,1,27100,42,1,0
A_597,emergency,1,5700,0.94,466,4422,1,49200,37,3,0
A_598,others,1,2400,0.69,313,4235,1,6700,33,1,1
A_599,property,0,5100,0.68,1733,4321,1,58500,32,3,0
A_600,personal,1,2400,0.58,2760,6284,1,36900,57,8,0
A_601,personal,0,6600,0.8,1152,5796,1,29000,52,2,0
A_602,personal,1,5500,0.52,8634,4450,1,33600,52,3,0
A_603,personal,0,6300,0.67,1395,3220,1,40400,26,8,0
A_604,operations,1,5400,0.89,2941,2323,1,31600,48,1,0
A_605,personal,1,4400,0.59,2683,7981,1,26000,53,3,0
A_606,operations,0,2600,0.52,3536,3624,1,24300,41,2,0
A_607,property,0,1800,0.81,2704,363,1,9000,56,3,0
A_608,operations,0,5000,0.54,3690,4944,1,14200,36,4,0
A_609,operations,0,2000,0.49,1378,1532,1,15100,50,8,1
A_610,others,1,4600,0.77,3484,2505,1,35900,76,1,0
A_611,property,0,5400,0.85,3113,2792,1,29800,51,0,0
A_612,property,0,2200,0.85,1797,2545,1,31300,29,7,1
A_613,personal,0,7600,0.67,3877,757,1,36900,46,4,0
A_614,property,1,3200,0.69,955,3098,1,31100,35,8,1
A_615,emergency,0,7600,0.73,1917,8153,1,22200,28,4,0
A_616,property,0,4400,0.66,1354,3048,1,17400,36,2,1
A_617,others,0,4800,0.75,709,3522,1,60000,68,3,0
A_618,emergency,1,5100,0.67,879,3622,1,25200,52,8,1
A_619,operations,1,2200,0.32,1144,2564,1,41100,23,2,0
A_620,others,0,3200,0.92,760,3077,1,46400,48,2,1
A_621,others,1,2600,0.74,1117,3117,0,0,27,7,1
A_622,operations,1,5300,0.63,4692,6634,1,52800,22,2,0
A_624,operations,0,3600,0.59,1217,1211,1,25600,53,8,0
A_625,others,1,4500,0.89,3542,2881,1,64300,40,5,0
A_626,property,1,7200,0.79,1832,2109,1,39100,26,1,0
A_627,operations,1,8400,0.82,1469,3090,0,0,21,1,0
A_628,personal,0,2100,0.68,795,1801,1,28200,46,5,1
A_629,operations,0,2800,0.74,1696,1656,1,21000,57,1,1
A_630,operations,1,6500,0.81,4952,339,1,64600,46,3,0
A_631,property,1,4500,0.87,278,2045,1,26600,78,6,0
A_632,emergency,0,3900,0.94,230,3781,1,22600,51,5,1
A_633,emergency,1,3500,0.85,4715,4112,1,42900,35,8,0
A_634,emergency,0,9400,0.68,4183,5159,1,40100,45,8,0
A_635,emergency,0,5600,0.77,962,1918,1,37300,59,2,1
A_636,personal,0,4000,0.75,979,1547,1,58400,39,3,0
A_637,others,1,4900,0.9,702,2594,0,0,34,8,1
A_638,others,1,5500,0.53,1042,2148,1,44000,25,3,1
A_639,property,1,3500,0.97,1215,974,1,12800,48,6,1
A_640,operations,1,3400,0.69,2031,3454,1,36200,41,4,0
A_641,operations,1,3900,0.71,2054,10314,1,47900,38,6,0
A_642,property,1,4300,0.64,3423,3849,1,54400,30,8,0
A_643,property,0,5000,0.9,5860,2129,1,30900,45,6,0
A_645,property,1,2200,0.87,1336,2065,1,24100,38,0,1
A_646,operations,1,2400,0.75,554,2718,1,33500,27,2,1
A_647,operations,0,6900,0.76,4072,4939,1,41500,30,1,0
A_648,others,0,5100,0.96,1091,3825,1,57000,28,2,0
A_649,operations,0,4800,0.37,2111,4065,1,48300,18,1,0
A_650,emergency,0,6800,0.4,2138,1360,1,48600,35,7,0
A_651,emergency,0,3800,0.77,1056,2734,1,42200,27,8,1
A_652,property,0,4100,0.79,2233,5555,1,65900,64,2,0
A_653,others,1,5700,0.77,1040,1257,1,11300,37,8,1
A_654,emergency,1,2000,0.7,680,2873,0,0,49,2,1
A_655,personal,1,1700,0.07,2122,1829,1,43400,54,1,0
A_656,property,1,2100,0.49,374,1088,1,27400,27,3,1
A_657,personal,1,3600,0.4,5286,1036,1,15200,50,2,0
A_658,personal,0,3800,0.71,2657,2499,1,31000,45,5,0
A_659,emergency,0,2900,0.8,1211,816,1,14800,53,2,1
A_660,personal,1,3100,0.69,3930,5391,1,44700,40,2,0
A_661,operations,0,6200,0.94,2988,2604,1,45300,37,1,0
A_662,property,0,3100,0.86,696,6233,1,19500,46,5,0
A_663,others,1,6200,0.86,553,2425,0,0,53,6,1
A_664,emergency,1,5100,0.76,446,3630,1,20900,70,5,1
A_665,personal,0,5300,0.57,1766,3002,1,33600,46,8,0
A_666,personal,0,4400,0.84,640,2448,1,30400,54,1,0
A_667,operations,0,2800,0.9,937,2422,1,12100,52,1,1
A_668,operations,1,4100,0.49,3928,7958,1,28200,47,1,0
A_669,operations,0,3200,0.68,1157,3110,0,0,47,8,1
A_670,emergency,1,6500,0.62,789,4163,1,71700,41,1,0
A_671,operations,1,2000,0.56,1099,8434,1,30100,51,4,0
A_672,personal,1,4200,0.42,1198,3508,1,8400,49,5,1
A_673,emergency,0,5000,0.89,488,1654,1,22800,44,8,1
A_674,property,1,4900,0.34,5054,2706,1,34400,52,1,0
A_675,emergency,1,5400,0.47,2977,4479,0,0,58,2,0
A_676,operations,1,3900,0.75,1955,5081,1,24600,38,3,0
A_677,property,1,5200,0.74,1146,1462,1,24300,78,3,1
A_678,property,1,1900,0.63,860,1494,1,27900,29,2,1
A_679,operations,1,4700,0.74,404,496,1,41000,40,8,0
A_680,emergency,0,3700,0.42,406,2764,1,49900,51,1,1
A_681,others,1,4500,0.84,318,822,1,9700,28,4,0
A_682,others,0,3900,0.84,4323,2893,1,27000,43,2,0
A_683,property,1,4600,0.9,2920,9911,1,62000,53,6,0
A_684,emergency,1,6400,0.92,3043,6647,1,17600,32,3,0
A_685,personal,1,4900,0.91,3147,4039,1,31500,23,6,0
A_686,emergency,0,3600,0.98,677,1741,1,33800,45,8,1
A_687,personal,1,3500,0.67,2901,1080,1,40700,20,7,0
A_688,personal,1,6400,1.01,686,6859,1,14100,65,6,0
A_689,property,0,2400,0.98,1045,1924,1,23500,19,1,1
A_690,operations,0,4000,0.64,3820,8275,1,55600,56,3,0
A_691,emergency,0,4700,0.29,3432,2966,1,36900,53,1,0
A_692,operations,0,3000,0.77,1655,2665,1,24600,25,1,0
A_693,personal,0,6600,0.71,1552,6138,1,7300,33,1,0
A_694,others,1,3900,0.59,451,2729,1,24900,19,1,0
A_695,operations,1,2200,0.9,914,2662,1,23600,59,1,1
A_696,personal,1,4900,0.33,1852,1756,1,49900,35,7,0
A_697,property,0,5400,0.7,2052,4056,1,34800,40,3,0
A_698,others,1,1800,0.96,477,2612,1,28300,45,8,1
A_699,operations,1,6700,0.48,1379,4647,1,2700,43,3,0
A_700,personal,0,8300,0.8,2474,1496,1,23800,29,3,0
A_701,emergency,1,2200,0.78,1708,1291,1,18600,68,1,1
A_702,property,1,2700,0.67,1202,3392,1,62600,44,6,0
A_703,emergency,0,4200,0.57,1109,1580,0,0,28,1,1
A_704,property,0,4500,0.78,2014,1239,1,22600,21,4,1
A_705,personal,0,2200,0.83,162,3635,1,28700,32,2,1
A_706,property,1,2400,0.89,1202,2521,1,20900,26,4,1
A_707,emergency,0,4000,0.7,1783,2369,1,14800,54,1,1
A_708,operations,1,4900,0.9,1430,3165,0,0,31,8,1
A_709,emergency,1,4500,0.64,792,3316,1,31700,30,3,1
A_710,operations,0,6300,0.8,4030,5137,1,43400,44,4,0
A_711,emergency,0,7900,0.64,1110,2475,1,35500,45,3,0
A_712,operations,0,4900,0.78,511,6287,1,69300,46,8,0
A_713,property,1,3900,0.64,1195,1802,1,28500,45,4,1
A_714,property,0,7500,0.62,2250,2814,1,45500,44,3,0
A_715,operations,1,8100,0.84,2521,7273,1,31600,24,1,0
A_716,operations,1,7600,0.65,3991,1954,1,19100,48,1,0
A_717,operations,1,7700,0.75,2204,1546,1,37200,48,7,0
A_718,operations,1,5800,0.67,291,4516,1,43000,45,5,0
A_719,personal,0,1900,0.69,924,1874,0,0,53,3,1
A_720,others,1,4600,0.77,1230,1227,1,18100,37,5,1
A_721,others,0,6700,0.87,4268,3559,1,17900,30,8,0
A_722,operations,0,8600,0.36,1550,2751,1,45300,56,2,0
A_723,operations,0,6100,0.77,3114,4910,1,36800,56,4,0
A_724,personal,0,4900,0.93,3506,6826,1,16600,22,8,0
A_725,emergency,0,2200,0.59,3269,626,1,50800,40,0,0
A_726,operations,0,3400,0.78,1219,7338,1,24100,24,8,0
A_727,property,1,3600,0.62,1300,4210,1,30000,42,2,0
A_728,others,0,4900,0.67,4226,8688,1,47400,45,4,0
A_729,property,1,5500,0.35,404,3079,1,13200,38,4,0
A_730,operations,0,1200,0.74,1434,2209,1,12500,55,8,1
A_731,property,1,7500,0.7,1032,3545,1,36100,38,8,0
A_732,others,1,2900,0.62,2094,4405,1,32000,28,4,0
A_733,emergency,0,7100,0.84,516,4696,1,39200,21,2,0
A_734,property,1,5400,0.67,961,5254,1,33500,42,8,0
A_735,personal,1,4000,0.86,1339,2119,1,32300,56,3,1
A_736,emergency,1,2500,0.72,1250,1410,1,37700,50,4,1
A_737,property,1,6700,0.76,4320,2405,1,51800,65,3,0
A_738,personal,0,4200,0.81,1526,2975,1,38300,43,3,1
A_739,operations,1,2400,0.75,2341,4446,1,35900,44,4,0
A_740,personal,1,7800,0.59,3347,2783,1,42900,29,6,0
A_741,emergency,1,5200,0.28,934,6080,1,39500,47,1,0
A_742,personal,1,4000,0.97,187,523,1,23800,62,3,1
A_744,operations,0,3200,0.82,1270,2547,1,28500,37,8,1
A_745,property,0,5000,0.92,1213,355,1,4600,28,1,1
A_746,property,1,3800,0.75,389,1958,1,38300,43,6,1
A_748,property,0,6500,0.77,1373,7045,1,31600,50,1,0
A_749,property,0,2000,0.62,1377,2544,1,26500,31,1,1
A_750,property,1,3000,0.7,3913,4904,1,4900,42,3,0
A_751,personal,1,6600,0.55,832,4303,1,35400,34,2,0
A_752,others,1,4500,0.55,2719,2133,1,44400,39,5,0
A_753,personal,0,5200,0.82,791,3015,0,0,35,2,1
A_754,property,0,7500,0.77,1282,2304,1,27100,51,5,0
A_755,emergency,1,5200,1,1085,2875,1,36300,29,1,0
A_756,personal,1,3200,0.88,2107,637,1,4500,33,1,0
A_757,operations,1,1900,0.95,1371,2338,1,6500,45,4,1
A_758,personal,0,8100,0.79,1004,4564,1,28300,45,4,0
A_759,operations,0,2700,0.73,2013,3644,1,5400,24,3,1
A_760,personal,1,1200,0.6,2988,4159,1,38900,43,7,0
A_761,personal,0,4000,0.78,771,3297,1,20700,49,5,1
A_762,personal,1,5200,0.73,1388,4056,1,52800,43,4,0
A_763,others,1,4200,0.62,1778,3647,1,31300,47,2,1
A_764,property,1,7400,0.69,1308,3995,1,40900,46,3,0
A_765,personal,1,7200,0.6,1069,7373,1,32300,34,8,0
A_766,property,1,4200,0.36,1304,2286,0,0,62,8,1
A_767,emergency,0,2800,0.76,1050,4664,1,21500,36,1,1
A_768,property,1,1400,0.85,2917,586,1,39300,29,5,0
A_769,others,1,5500,0.58,3409,1540,1,46300,62,6,0
A_770,personal,1,6000,0.35,213,7819,1,38200,21,1,0
A_771,personal,1,5200,0.59,831,3803,1,41100,78,4,1
A_772,emergency,1,7300,0.49,859,511,1,23500,55,2,1
A_773,operations,0,6500,0.81,1701,5095,1,7700,46,1,0
A_774,personal,1,4700,0.18,2633,2543,1,50500,30,7,0
A_775,others,1,3400,0.77,4144,5601,1,55400,62,0,0
A_776,operations,0,3100,0.93,1805,959,1,33400,63,8,1
A_777,emergency,0,5400,0.49,2023,2831,1,37700,28,1,0
A_778,emergency,0,1400,0.37,1168,93,1,25200,56,2,1
A_779,others,1,3100,0.79,720,2389,1,34000,47,8,1
A_780,others,0,4100,0.74,1127,1286,1,34700,25,2,1
A_781,operations,1,4800,0.66,3169,3468,1,48800,58,1,0
A_782,operations,1,8300,0.93,7168,4920,1,46000,63,5,0
A_783,operations,1,4100,0.86,2691,1641,1,57800,52,1,0
A_784,personal,1,7100,0.67,290,1968,1,9600,39,4,1
A_785,property,1,2300,0.83,1761,2005,1,9300,50,5,1
A_786,others,0,6600,0.74,735,2748,1,27600,56,1,1
A_787,operations,0,7200,0.92,897,3952,1,37700,34,0,0
A_788,personal,0,2000,0.76,1544,4889,1,35800,31,1,0
A_789,property,0,3400,1.02,1463,2467,1,26900,28,3,1
A_790,others,0,1900,0.95,1803,3882,0,0,25,1,1
A_791,others,0,4000,0.86,209,1738,1,27000,34,8,0
A_792,others,0,8400,0.78,3549,5679,1,58600,47,5,0
A_793,others,0,1600,0.87,1177,3341,1,17100,32,6,1
A_794,emergency,1,2900,0.6,2202,4543,1,34900,46,2,0
A_795,others,0,2500,0.76,275,3703,1,29400,53,2,1
A_796,others,1,7400,0.71,1661,3207,1,25000,49,2,0
A_798,property,0,3300,0.73,4602,3759,1,40300,36,0,0
A_799,property,0,3600,0.39,906,2102,1,16600,37,1,1
A_800,others,1,4400,0.81,1521,273,1,51800,31,2,0
A_801,emergency,0,4600,0.51,129,1064,0,0,24,2,1
A_802,operations,1,3700,0.71,121,2547,1,24800,51,2,1
A_803,personal,1,5600,0.76,2767,3712,1,47900,40,4,0
A_804,personal,1,3600,0.87,1789,2848,0,0,58,3,1
A_805,operations,1,4200,0.86,4350,3385,1,51800,56,4,0
A_806,emergency,0,5100,0.77,1644,4293,1,41700,56,1,0
A_807,others,1,6200,0.58,1368,5418,1,22000,55,8,0
A_808,personal,0,5500,0.58,446,5496,1,36500,49,0,0
A_809,operations,0,4100,0.39,1932,1982,1,26400,54,3,0
A_810,emergency,1,4000,0.57,571,3284,1,25600,26,6,1
A_811,others,1,5300,0.76,1936,62,1,25000,41,8,1
A_812,operations,1,5500,0.67,3358,6841,1,45400,19,8,0
A_813,others,0,2800,0.63,983,1597,1,37400,30,8,1
A_814,others,0,5300,0.93,726,1897,1,32900,44,6,1
A_815,operations,1,3600,0.6,3099,4403,1,31800,50,3,0
A_816,operations,0,7400,0.81,1293,5039,1,44800,31,1,0
A_818,operations,0,5100,0.75,885,4133,1,13400,55,2,0
A_819,operations,1,4900,0.82,5488,6088,1,35100,19,3,0
A_820,property,0,6400,0.69,3881,4060,1,19200,30,3,0
A_821,others,1,6200,0.65,6752,1573,1,29500,20,8,0
A_822,personal,1,7000,0.87,1526,2058,1,27800,18,2,1
A_824,property,1,4800,0.86,3410,4004,1,27000,35,2,0
A_825,others,0,6300,0.89,318,2073,0,0,26,1,1
A_826,others,0,4700,0.74,3814,5067,1,33700,39,5,0
A_827,personal,0,4400,0.51,2362,6086,1,29300,32,1,0
A_828,property,0,4200,0.69,563,1772,1,25700,26,1,1
A_829,emergency,1,700,0.8,1255,2213,0,0,71,8,1
A_830,emergency,1,6400,0.51,9,7032,1,51800,35,1,0
A_831,operations,0,800,1.06,823,1747,1,21100,54,2,1
A_832,property,1,1000,0.88,596,2268,1,17700,43,3,1
A_833,property,1,5000,0.31,1009,5594,1,40200,31,1,0
A_834,property,1,5600,0.63,2133,4278,1,61200,55,4,0
A_835,personal,0,3800,0.84,1040,218,0,0,29,5,0
A_836,property,0,5300,0.57,5413,5673,1,31700,48,2,0
A_837,operations,1,5500,0.6,3229,3405,1,51800,58,6,0
A_838,property,1,3900,0.74,1300,3211,1,13800,37,6,1
A_839,operations,1,6800,0.95,2429,1409,1,16300,63,1,0
A_840,property,1,5500,0.69,568,4991,1,13700,26,1,0
A_841,personal,0,7400,0.62,3206,4920,1,35100,27,7,0
A_842,operations,0,3400,0.87,5788,10636,1,30200,48,2,0
A_843,personal,1,3100,0.79,1669,209,1,27700,42,8,1
A_844,emergency,1,5500,0.39,1879,3708,1,46900,45,1,0
A_845,personal,0,4200,0.71,593,1063,1,41300,52,1,0
A_846,operations,1,5100,0.73,4157,6558,1,31200,41,3,0
A_847,emergency,1,900,0.96,710,1619,1,28600,50,6,1
A_848,operations,0,5400,0.61,2803,2938,1,30800,41,1,0
A_849,emergency,1,5700,0.48,3401,2546,1,28600,25,3,0
A_850,property,0,2100,0.76,979,2873,1,22800,54,8,0
A_851,property,0,6000,0.71,7998,7893,1,53300,38,1,0
A_852,personal,0,4900,0.58,3372,3820,1,40100,33,1,0
A_853,personal,0,5700,0.72,4171,3458,1,27600,53,3,0
A_854,emergency,1,3600,0.87,904,803,1,31900,36,8,1
A_855,personal,1,5100,0.86,1714,1433,1,22900,45,8,1
A_856,emergency,0,4500,0.81,974,2292,1,24400,36,3,1
A_857,personal,0,4500,0.81,3554,4924,0,0,58,3,0
A_858,others,1,5600,0.72,1609,4498,1,52600,26,2,0
A_859,property,1,3700,0.79,1661,3729,1,15700,42,2,1
A_860,others,0,3400,0.39,3456,6494,1,43600,32,2,0
A_861,others,1,6400,0.4,368,5225,1,44200,44,2,0
A_862,operations,1,5500,0.92,995,7063,1,37600,26,4,0
A_863,operations,0,2800,0.73,3158,7025,1,14300,42,1,0
A_864,property,0,3700,0.42,1320,2907,1,33400,30,3,0
A_865,emergency,0,3800,0.78,1294,1499,1,6100,45,7,1
A_866,personal,1,4200,0.77,4935,4478,1,24800,22,1,0
A_867,property,0,5300,0.74,1078,2215,1,43700,49,8,1
A_868,others,1,6000,0.49,3288,2022,1,64500,23,6,0
A_869,emergency,1,4000,0.99,1830,908,1,16700,62,1,1
A_870,operations,0,4500,0.97,1205,5132,1,22200,34,7,0
A_871,property,0,6300,0.5,2655,8578,1,39300,39,2,0
A_872,personal,1,5000,0.88,3946,2479,1,27700,40,1,0
A_873,operations,0,5300,0.73,792,2376,1,39900,35,1,1
A_874,personal,1,5400,0.66,5179,5840,1,31700,26,1,0
A_875,emergency,1,2100,0.99,1598,2162,1,28900,48,4,1
